2021:06:15 11:50:27 IST +0530,966.5,981.05,966.5,980.4,4025
2021:06:15 11:52:20 IST +0530,980.4,980.4,975.05,978.0,4025
2021:06:15 11:54:15 IST +0530,978.0,994.55,978.0,994.55,4025
2021:06:15 11:56:17 IST +0530,994.55,994.55,980.75,982.0,4025
2021:06:15 11:58:19 IST +0530,982.0,983.7,982.0,983.7,4025
2021:06:15 12:00:25 IST +0530,983.7,983.7,980.0,981.65,4025
2021:06:15 12:02:33 IST +0530,981.65,981.65,981.65,981.65,4025
2021:06:15 12:04:40 IST +0530,981.65,981.65,981.65,981.65,4025
2021:06:15 12:06:47 IST +0530,981.65,981.65,981.65,981.65,4025
2021:06:15 12:08:58 IST +0530,981.65,982.8,979.5,979.5,4025
2021:06:15 12:11:00 IST +0530,979.5,981.5,979.5,981.5,4025
2021:06:15 12:12:50 IST +0530,981.5,981.5,973.7,974.8,4025
2021:06:15 12:14:47 IST +0530,974.8,978.8,974.8,975.75,4750
2021:06:15 12:16:50 IST +0530,975.75,975.75,975.75,975.75,8050
2021:06:15 12:18:41 IST +0530,975.75,975.75,947.25,947.25,7650
2021:06:15 12:20:32 IST +0530,947.25,1066.0,947.25,1032.15,4525
2021:06:15 12:22:46 IST +0530,1032.15,1035.25,1023.25,1033.9,4025
2021:06:15 12:24:40 IST +0530,1033.9,1091.9,1033.9,1079.6,4175
2021:06:15 12:26:38 IST +0530,1079.6,1079.6,1058.65,1066.5,4025
2021:06:15 12:28:31 IST +0530,1066.5,1071.0,1060.75,1070.75,9175
2021:06:15 12:30:38 IST +0530,1071.1,1075.0,1060.65,1060.85,7075
2021:06:15 12:32:44 IST +0530,1060.85,1075.0,1060.85,1075.0,5775
2021:06:15 12:34:48 IST +0530,1075.0,1075.0,1067.9,1069.45,7875
2021:06:15 12:36:36 IST +0530,1069.45,1073.0,1067.95,1070.0,4275
2021:06:15 12:38:45 IST +0530,1070.0,1070.0,1067.65,1067.75,4150
2021:06:15 12:40:50 IST +0530,1067.75,1073.1,1065.55,1072.9,9925
2021:06:15 12:42:50 IST +0530,1072.9,1093.2,1072.9,1080.0,5200
2021:06:15 12:44:59 IST +0530,1080.0,1085.2,1069.05,1076.0,4075
2021:06:15 12:46:46 IST +0530,1076.0,1076.0,1068.25,1068.25,4025
2021:06:15 12:49:07 IST +0530,1053.5,1064.55,1053.5,1064.55,5250
2021:06:15 12:51:21 IST +0530,1064.55,1064.55,1059.8,1059.8,19025
2021:06:15 12:53:20 IST +0530,1059.8,1065.3,1059.75,1059.75,4025
2021:06:15 12:55:08 IST +0530,1059.75,1059.75,1055.5,1056.0,4025
2021:06:15 12:57:12 IST +0530,1056.0,1056.0,1056.0,1056.0,4025
2021:06:15 12:59:20 IST +0530,1056.0,1056.0,1040.0,1040.0,4025
2021:06:15 13:01:05 IST +0530,1040.0,1050.0,1040.0,1050.0,4025
2021:06:15 13:03:13 IST +0530,1050.0,1061.0,1050.0,1060.75,5225
2021:06:15 13:05:15 IST +0530,1060.75,1060.75,1060.0,1060.35,4025
2021:06:15 13:07:31 IST +0530,1060.35,1060.35,1044.35,1050.0,4300
2021:06:15 13:09:39 IST +0530,1050.0,1050.0,1026.65,1026.65,4425
2021:06:15 13:11:43 IST +0530,1026.65,1026.65,1026.65,1026.65,4025
2021:06:15 13:13:50 IST +0530,1026.65,1034.7,1026.65,1034.7,4025
2021:06:15 13:15:54 IST +0530,1034.7,1034.7,1022.6,1022.6,4025
2021:06:15 13:17:48 IST +0530,1034.4,1034.4,1027.35,1034.15,4375
2021:06:15 13:20:12 IST +0530,1034.15,1034.15,1021.8,1021.8,4025
2021:06:15 13:22:05 IST +0530,1021.8,1023.45,980.0,1004.7,5775
2021:06:15 13:24:10 IST +0530,1004.7,1040.0,1004.7,1040.0,4025
2021:06:15 13:25:52 IST +0530,1040.0,1046.2,1040.0,1046.2,4025
2021:06:15 13:27:51 IST +0530,1046.2,1046.2,1034.7,1035.0,4025
2021:06:15 13:29:41 IST +0530,1035.0,1035.0,1025.05,1026.15,4025
2021:06:15 13:31:27 IST +0530,1026.15,1026.15,1017.95,1017.95,4025
2021:06:15 13:33:16 IST +0530,1017.95,1017.95,1009.2,1009.2,4025
2021:06:15 13:35:05 IST +0530,1009.2,1016.65,1009.15,1015.55,4025
2021:06:15 13:36:57 IST +0530,1015.55,1015.55,911.2,957.0,4200
2021:06:15 13:38:46 IST +0530,957.0,961.65,924.1,961.65,4325
2021:06:15 13:41:11 IST +0530,961.65,992.4,944.3,992.4,4025
2021:06:15 13:43:14 IST +0530,992.4,992.4,971.45,973.15,4025
2021:06:15 13:45:02 IST +0530,973.15,981.6,973.15,976.4,4025
2021:06:15 13:47:07 IST +0530,976.4,976.4,976.1,976.25,4025
2021:06:15 13:48:59 IST +0530,976.25,976.25,975.0,975.0,4025
2021:06:15 13:50:53 IST +0530,975.0,980.0,975.0,980.0,4700
2021:06:15 13:52:41 IST +0530,980.0,985.0,980.0,984.6,6175
2021:06:15 13:54:23 IST +0530,984.6,990.0,984.6,990.0,4875
2021:06:15 13:56:10 IST +0530,990.0,1000.5,990.0,998.35,6025
2021:06:15 13:58:21 IST +0530,998.35,998.35,984.6,984.6,4575
2021:06:15 14:00:11 IST +0530,984.6,991.65,984.6,987.4,4025
2021:06:15 14:02:26 IST +0530,987.4,1026.5,987.4,1026.5,4150
2021:06:15 14:04:28 IST +0530,1026.5,1049.05,1026.2,1034.9,4275
2021:06:15 14:06:37 IST +0530,1040.9,1040.9,1031.5,1038.35,4025
2021:06:15 14:08:53 IST +0530,1038.35,1038.35,1017.4,1026.3,4025
2021:06:15 14:10:51 IST +0530,1026.3,1026.3,1014.35,1014.35,4025
2021:06:15 14:12:51 IST +0530,1014.35,1014.35,1014.35,1014.35,4025
2021:06:15 14:14:59 IST +0530,1014.35,1027.6,1014.35,1025.0,4025
2021:06:15 14:16:59 IST +0530,1025.0,1025.25,1025.0,1025.25,6750
2021:06:15 14:19:02 IST +0530,1025.25,1026.8,1025.0,1025.0,5975
2021:06:15 14:20:54 IST +0530,1025.0,1026.2,1015.8,1021.7,4025
2021:06:15 14:23:05 IST +0530,1021.7,1021.7,1008.1,1012.1,4025
2021:06:15 14:25:06 IST +0530,1012.1,1037.0,1012.1,1034.7,5400
2021:06:15 14:27:05 IST +0530,1034.7,1034.7,1025.95,1025.95,4600
2021:06:15 14:29:02 IST +0530,1025.95,1032.95,1009.25,1010.45,4325
2021:06:15 14:31:00 IST +0530,1010.45,1014.45,1000.5,1005.7,4025
2021:06:15 14:33:01 IST +0530,1005.7,1010.0,1004.2,1010.0,4025
2021:06:15 14:35:26 IST +0530,1010.0,1030.0,1010.0,1030.0,7150
2021:06:15 14:37:19 IST +0530,1030.0,1030.0,1014.85,1014.85,4300
2021:06:15 14:39:28 IST +0530,1014.85,1015.05,1009.55,1009.55,4025
2021:06:15 14:41:22 IST +0530,1009.55,1009.55,1004.15,1008.9,4625
2021:06:15 14:43:09 IST +0530,1008.9,1008.9,992.85,999.7,6250
2021:06:15 14:45:10 IST +0530,999.7,999.7,972.0,996.65,7175
2021:06:15 14:46:56 IST +0530,996.65,1009.9,990.65,1009.9,4025
2021:06:15 14:48:57 IST +0530,1009.9,1026.6,1009.9,1016.1,4025
2021:06:15 14:50:42 IST +0530,1016.1,1020.0,1016.1,1020.0,9025
2021:06:15 14:52:33 IST +0530,1020.0,1020.0,1010.7,1015.75,4025
2021:06:15 14:54:28 IST +0530,1015.75,1015.75,1010.1,1010.1,4025
2021:06:15 14:56:17 IST +0530,1010.1,1025.0,1010.1,1025.0,5575
2021:06:15 14:58:24 IST +0530,1025.0,1034.85,1024.0,1024.0,7675
2021:06:15 15:00:39 IST +0530,1024.0,1024.0,1010.0,1010.0,7200
2021:06:15 15:02:45 IST +0530,1010.0,1032.55,1010.0,1028.25,7900
2021:06:15 15:04:50 IST +0530,1023.8,1028.4,1020.05,1021.6,4275
2021:06:15 15:06:50 IST +0530,1021.6,1024.0,1015.0,1019.25,5175
2021:06:15 15:08:54 IST +0530,1019.25,1020.85,1015.1,1017.65,4025
2021:06:15 15:10:50 IST +0530,1011.35,1021.5,1011.35,1021.5,4025
2021:06:15 15:12:40 IST +0530,1019.05,1020.0,1016.0,1020.0,4700
2021:06:15 15:14:33 IST +0530,1020.0,1022.05,1018.5,1022.05,4025
2021:06:15 15:16:35 IST +0530,1022.05,1022.6,1007.6,1015.65,14450
2021:06:15 15:18:37 IST +0530,1015.65,1022.0,1014.1,1014.1,4775
2021:06:15 15:20:35 IST +0530,1014.1,1017.45,1013.95,1015.65,4050
2021:06:15 15:22:37 IST +0530,1015.65,1018.75,1009.85,1010.35,4525
2021:06:15 15:24:24 IST +0530,1010.35,1013.4,1010.0,1010.0,4025
2021:06:15 15:26:24 IST +0530,1010.0,1011.55,1002.65,1003.0,4025
2021:06:15 15:28:26 IST +0530,1003.0,1003.0,993.35,993.35,4025
2021:06:15 15:30:00 IST +0530,993.35,999.9,980.25,999.9,3375
