2021:06:15 11:20:04 IST +0530,635.65,642.1,635.65,639.7,5775
2021:06:15 11:22:55 IST +0530,639.7,644.95,636.05,644.95,5475
2021:06:15 11:25:19 IST +0530,644.95,647.05,641.3,643.15,7775
2021:06:15 11:27:39 IST +0530,643.15,643.15,628.0,642.6,5575
2021:06:15 11:30:07 IST +0530,642.6,646.0,641.4,641.4,6350
2021:06:15 11:32:28 IST +0530,641.4,645.0,639.45,644.2,5525
2021:06:15 11:35:15 IST +0530,644.2,653.55,644.2,653.55,6500
2021:06:15 11:37:51 IST +0530,653.55,653.85,638.15,643.1,6425
2021:06:15 11:40:24 IST +0530,643.1,650.0,640.8,646.6,7100
2021:06:15 11:42:49 IST +0530,646.6,648.55,635.0,639.15,7900
2021:06:15 11:45:22 IST +0530,638.1,642.2,635.0,635.0,6600
2021:06:15 11:48:01 IST +0530,635.8,642.8,626.4,631.9,6025
2021:06:15 11:50:23 IST +0530,631.9,640.5,631.9,640.15,6025
2021:06:15 11:52:54 IST +0530,640.15,641.0,633.25,638.9,6100
2021:06:15 11:55:13 IST +0530,638.9,652.75,638.35,643.3,6600
2021:06:15 11:57:46 IST +0530,643.3,644.15,637.25,641.65,5775
2021:06:15 12:00:36 IST +0530,641.65,641.85,632.8,637.8,7775
2021:06:15 12:03:12 IST +0530,637.8,639.0,634.75,638.1,5775
2021:06:15 12:05:43 IST +0530,635.05,642.35,633.2,638.2,6250
2021:06:15 12:08:36 IST +0530,638.2,644.3,637.15,643.0,9650
2021:06:15 12:11:02 IST +0530,643.0,643.0,635.0,635.35,5900
2021:06:15 12:13:19 IST +0530,636.7,643.65,634.5,640.8,5250
2021:06:15 12:15:39 IST +0530,640.8,642.4,635.25,641.5,6650
2021:06:15 12:18:03 IST +0530,641.5,645.0,637.0,637.0,5375
2021:06:15 12:20:17 IST +0530,637.0,697.6,605.7,686.0,7250
2021:06:15 12:22:50 IST +0530,680.7,689.75,671.25,689.65,7325
2021:06:15 12:25:07 IST +0530,687.9,726.9,683.55,716.1,8625
2021:06:15 12:27:18 IST +0530,716.1,718.0,695.8,698.5,12275
2021:06:15 12:29:46 IST +0530,698.5,710.0,698.5,705.2,7775
2021:06:15 12:32:20 IST +0530,705.2,712.35,698.8,708.15,7475
2021:06:15 12:34:48 IST +0530,708.15,714.05,703.4,710.5,7100
2021:06:15 12:37:04 IST +0530,710.5,713.7,703.5,707.9,8125
2021:06:15 12:39:58 IST +0530,707.9,713.0,703.0,713.0,6425
2021:06:15 12:42:20 IST +0530,713.0,724.35,703.5,718.8,5800
2021:06:15 12:44:37 IST +0530,719.05,720.65,705.0,708.6,6250
2021:06:15 12:46:52 IST +0530,708.6,717.0,691.85,699.25,5900
2021:06:15 12:49:30 IST +0530,698.1,704.9,695.2,701.4,5600
2021:06:15 12:52:09 IST +0530,701.4,705.8,695.7,698.35,5425
2021:06:15 12:54:25 IST +0530,698.35,701.4,694.65,694.65,6650
2021:06:15 12:56:46 IST +0530,694.65,700.95,694.65,696.6,5950
2021:06:15 12:59:07 IST +0530,696.6,696.6,680.6,686.5,5850
2021:06:15 13:01:24 IST +0530,686.5,699.15,685.0,696.2,7550
2021:06:15 13:03:54 IST +0530,696.2,701.0,694.0,697.35,5900
2021:06:15 13:06:36 IST +0530,697.35,698.85,686.85,686.85,5975
2021:06:15 13:09:11 IST +0530,685.6,691.0,679.45,685.0,12350
2021:06:15 13:11:37 IST +0530,685.0,685.0,667.5,677.85,6725
2021:06:15 13:14:23 IST +0530,678.65,682.6,674.4,676.25,5475
2021:06:15 13:16:43 IST +0530,677.45,680.3,666.75,675.15,5575
2021:06:15 13:19:39 IST +0530,675.15,676.45,670.0,670.0,10550
2021:06:15 13:22:20 IST +0530,670.0,672.0,640.5,657.4,6325
2021:06:15 13:24:48 IST +0530,657.4,688.35,657.4,687.5,7900
2021:06:15 13:27:13 IST +0530,687.5,687.5,677.55,677.55,9975
2021:06:15 13:29:39 IST +0530,677.55,681.15,670.35,674.55,6275
2021:06:15 13:31:54 IST +0530,674.55,674.55,658.1,660.05,8800
2021:06:15 13:34:16 IST +0530,660.05,660.05,652.1,655.25,7000
2021:06:15 13:36:35 IST +0530,655.25,663.2,592.5,617.35,7500
2021:06:15 13:38:43 IST +0530,614.35,628.9,590.05,617.5,6600
2021:06:15 13:41:08 IST +0530,619.1,645.0,606.0,643.0,6925
2021:06:15 13:43:32 IST +0530,643.0,643.0,628.7,638.85,12225
2021:06:15 13:46:04 IST +0530,638.85,638.85,621.35,631.8,5750
2021:06:15 13:48:25 IST +0530,631.8,640.0,629.4,639.5,6950
2021:06:15 13:50:55 IST +0530,639.5,640.15,632.8,635.0,7725
2021:06:15 13:53:13 IST +0530,635.0,644.0,634.0,640.0,7325
2021:06:15 13:55:33 IST +0530,640.2,645.0,637.6,643.55,6550
2021:06:15 13:58:04 IST +0530,643.55,652.75,639.95,645.8,7225
2021:06:15 14:00:35 IST +0530,645.8,648.15,638.0,643.8,11675
2021:06:15 14:03:02 IST +0530,643.8,687.25,642.0,676.1,6100
2021:06:15 14:05:37 IST +0530,676.1,687.05,673.0,678.7,6100
2021:06:15 14:08:16 IST +0530,678.7,680.0,670.35,670.35,7700
2021:06:15 14:10:37 IST +0530,669.05,671.2,660.2,664.75,6225
2021:06:15 14:13:01 IST +0530,664.75,669.95,664.25,666.3,5475
2021:06:15 14:15:43 IST +0530,666.3,674.35,664.35,669.35,6475
2021:06:15 14:18:12 IST +0530,669.35,677.5,666.75,671.9,5650
2021:06:15 14:20:40 IST +0530,671.9,672.6,663.25,668.55,6200
2021:06:15 14:23:08 IST +0530,668.05,671.4,650.25,659.05,5850
2021:06:15 14:25:29 IST +0530,659.05,681.25,659.05,677.6,6400
2021:06:15 14:27:55 IST +0530,677.6,678.3,666.75,668.35,8125
2021:06:15 14:30:16 IST +0530,668.35,670.0,654.55,659.8,5725
2021:06:15 14:32:53 IST +0530,659.8,659.8,648.25,655.05,6275
2021:06:15 14:35:29 IST +0530,655.35,675.05,655.35,668.8,6275
2021:06:15 14:37:56 IST +0530,668.8,668.8,656.25,661.1,8475
2021:06:15 14:40:12 IST +0530,661.1,661.1,650.7,657.0,6475
2021:06:15 14:42:29 IST +0530,657.0,657.45,641.6,645.55,6250
