date,open,high,low,close,volume
2020-07-09 09:48:00+05:30,22791.8,22811.05,22771.15,22803.3,0
2020-07-09 09:51:00+05:30,22801.35,22816.0,22793.9,22798.7,0
2020-07-09 09:54:00+05:30,22798.2,22837.2,22797.65,22811.3,0
2020-07-09 09:57:00+05:30,22812.45,22834.3,22801.55,22822.2,0
2020-07-09 10:00:00+05:30,22826.65,22832.15,22800.7,22811.3,0
2020-07-09 10:03:00+05:30,22814.2,22814.2,22779.4,22782.5,0
2020-07-09 10:06:00+05:30,22782.15,22830.25,22781.1,22824.35,0
2020-07-09 10:09:00+05:30,22824.65,22833.85,22796.7,22796.7,0
2020-07-09 10:12:00+05:30,22796.05,22813.2,22791.65,22805.85,0
2020-07-09 10:15:00+05:30,22806.25,22852.1,22805.95,22841.6,0
2020-07-09 10:18:00+05:30,22839.8,22843.6,22823.4,22834.8,0
2020-07-09 10:21:00+05:30,22836.4,22836.95,22820.35,22822.2,0
2020-07-09 10:24:00+05:30,22820.1,22825.5,22802.45,22808.5,0
2020-07-09 10:27:00+05:30,22814.6,22832.1,22799.95,22832.1,0
2020-07-09 10:30:00+05:30,22832.5,22833.6,22796.4,22802.35,0
2020-07-09 10:33:00+05:30,22802.85,22810.1,22744.15,22772.25,0
2020-07-09 10:36:00+05:30,22773.05,22787.25,22762.65,22765.25,0
2020-07-09 10:39:00+05:30,22765.05,22771.6,22752.45,22759.85,0
2020-07-09 10:42:00+05:30,22763.3,22776.1,22757.5,22775.85,0
2020-07-09 10:45:00+05:30,22775.35,22776.9,22740.95,22740.95,0
2020-07-09 10:48:00+05:30,22742.15,22744.05,22699.55,22706.4,0
2020-07-09 10:51:00+05:30,22705.55,22755.6,22702.6,22750.8,0
2020-07-09 10:54:00+05:30,22750.9,22752.1,22733.1,22747.0,0
2020-07-09 10:57:00+05:30,22747.05,22770.75,22746.45,22765.05,0
2020-07-09 11:00:00+05:30,22760.8,22798.65,22755.65,22778.6,0
2020-07-09 11:03:00+05:30,22780.0,22813.5,22777.1,22806.65,0
2020-07-09 11:06:00+05:30,22807.4,22818.15,22798.7,22813.0,0
2020-07-09 11:09:00+05:30,22812.65,22863.5,22810.5,22852.35,0
2020-07-09 11:12:00+05:30,22852.15,22852.15,22822.15,22846.3,0
2020-07-09 11:15:00+05:30,22845.3,22846.75,22826.1,22835.6,0
2020-07-09 11:18:00+05:30,22825.9,22849.65,22825.9,22829.5,0
2020-07-09 11:21:00+05:30,22834.5,22845.7,22811.65,22836.15,0
2020-07-09 11:24:00+05:30,22838.65,22847.2,22825.8,22840.45,0
2020-07-09 11:27:00+05:30,22833.3,22868.15,22833.25,22854.0,0
2020-07-09 11:30:00+05:30,22857.15,22877.85,22840.8,22841.95,0
2020-07-09 11:33:00+05:30,22845.05,22858.6,22841.25,22858.6,0
2020-07-09 11:36:00+05:30,22858.65,22865.15,22830.9,22833.45,0
2020-07-09 11:39:00+05:30,22831.65,22841.35,22802.4,22807.2,0
2020-07-09 11:42:00+05:30,22805.35,22806.3,22791.0,22793.2,0
2020-07-09 11:45:00+05:30,22793.4,22815.3,22776.9,22779.2,0
2020-07-09 11:48:00+05:30,22778.95,22820.35,22770.05,22818.6,0
2020-07-09 11:51:00+05:30,22817.85,22821.8,22809.4,22813.35,0
2020-07-09 11:54:00+05:30,22812.75,22842.65,22806.85,22835.05,0
2020-07-09 11:57:00+05:30,22837.45,22837.5,22815.0,22823.1,0
2020-07-09 12:00:00+05:30,22824.75,22839.4,22821.95,22831.7,0
2020-07-09 12:03:00+05:30,22831.75,22833.45,22791.35,22792.0,0
2020-07-09 12:06:00+05:30,22791.85,22817.7,22791.85,22806.85,0
2020-07-09 12:09:00+05:30,22804.7,22813.0,22790.15,22812.1,0
2020-07-09 12:12:00+05:30,22812.35,22841.45,22810.6,22825.6,0
2020-07-09 12:15:00+05:30,22829.6,22836.35,22806.5,22814.6,0
2020-07-09 12:18:00+05:30,22814.15,22821.35,22792.3,22793.1,0
2020-07-09 12:21:00+05:30,22790.65,22792.55,22764.8,22785.3,0
2020-07-09 12:24:00+05:30,22785.2,22807.55,22779.2,22796.7,0
2020-07-09 12:27:00+05:30,22789.3,22864.65,22784.9,22846.75,0
2020-07-09 12:30:00+05:30,22844.55,22891.35,22844.55,22877.5,0
2020-07-09 12:33:00+05:30,22878.5,22881.25,22848.45,22853.8,0
2020-07-09 12:36:00+05:30,22854.5,22855.35,22833.3,22847.25,0
2020-07-09 12:39:00+05:30,22848.5,22856.7,22841.65,22851.2,0
2020-07-09 12:42:00+05:30,22849.85,22855.0,22827.7,22836.85,0
2020-07-09 12:45:00+05:30,22836.3,22860.1,22835.6,22858.05,0
2020-07-09 12:48:00+05:30,22857.45,22857.45,22806.2,22810.9,0
2020-07-09 12:51:00+05:30,22808.5,22826.8,22804.6,22816.0,0
2020-07-09 12:54:00+05:30,22816.8,22841.0,22814.05,22824.7,0
2020-07-09 12:57:00+05:30,22822.35,22873.3,22821.0,22865.3,0
2020-07-09 13:00:00+05:30,22869.1,22871.9,22691.25,22745.85,0
2020-07-09 13:03:00+05:30,22749.75,22751.6,22704.55,22742.65,0
2020-07-09 13:06:00+05:30,22736.25,22752.35,22711.35,22748.85,0
2020-07-09 13:09:00+05:30,22747.15,22765.95,22726.6,22747.2,0
2020-07-09 13:12:00+05:30,22744.45,22767.15,22742.6,22747.4,0
2020-07-09 13:15:00+05:30,22746.25,22772.85,22740.85,22760.9,0
2020-07-09 13:18:00+05:30,22760.25,22770.25,22741.7,22762.05,0
2020-07-09 13:21:00+05:30,22758.9,22799.55,22753.85,22799.55,0
2020-07-09 13:24:00+05:30,22796.95,22798.95,22768.4,22794.55,0
2020-07-09 13:27:00+05:30,22796.0,22831.7,22789.2,22818.55,0
2020-07-09 13:30:00+05:30,22819.2,22830.3,22803.9,22816.05,0
2020-07-09 13:33:00+05:30,22816.4,22851.5,22799.95,22838.3,0
2020-07-09 13:36:00+05:30,22839.05,22856.2,22824.25,22843.55,0
2020-07-09 13:39:00+05:30,22841.3,22869.9,22829.5,22830.3,0
2020-07-09 13:42:00+05:30,22830.9,22835.2,22817.0,22824.5,0
2020-07-09 13:45:00+05:30,22821.35,22843.6,22811.65,22819.15,0
2020-07-09 13:48:00+05:30,22817.25,22840.65,22815.7,22827.6,0
2020-07-09 13:51:00+05:30,22825.35,22829.75,22754.6,22801.5,0
2020-07-09 13:54:00+05:30,22804.25,22818.75,22795.6,22796.8,0
2020-07-09 13:57:00+05:30,22795.55,22808.1,22782.6,22797.65,0
2020-07-09 14:00:00+05:30,22797.25,22801.75,22776.45,22792.9,0
2020-07-09 14:03:00+05:30,22790.85,22796.35,22767.8,22770.05,0
2020-07-09 14:06:00+05:30,22771.15,22827.85,22760.6,22823.3,0
2020-07-09 14:09:00+05:30,22826.5,22826.75,22799.65,22802.65,0
2020-07-09 14:12:00+05:30,22804.15,22833.05,22796.0,22812.25,0
2020-07-09 14:15:00+05:30,22813.05,22857.9,22812.9,22851.45,0
2020-07-09 14:18:00+05:30,22853.4,22854.1,22816.15,22818.4,0
2020-07-09 14:21:00+05:30,22817.5,22818.7,22792.95,22806.7,0
2020-07-09 14:24:00+05:30,22808.75,22823.65,22770.7,22773.05,0
2020-07-09 14:27:00+05:30,22769.4,22809.7,22761.85,22789.15,0
2020-07-09 14:30:00+05:30,22787.4,22805.45,22773.25,22804.15,0
2020-07-09 14:33:00+05:30,22803.55,22830.25,22797.3,22819.95,0
2020-07-09 14:36:00+05:30,22819.15,22820.4,22789.45,22815.15,0
2020-07-09 14:39:00+05:30,22813.65,22835.95,22805.5,22834.35,0
2020-07-09 14:42:00+05:30,22832.5,22859.35,22832.5,22839.25,0
2020-07-09 14:45:00+05:30,22840.75,22876.5,22839.4,22860.2,0
2020-07-09 14:48:00+05:30,22856.95,22944.25,22855.65,22918.75,0
2020-07-09 14:51:00+05:30,22919.8,22939.2,22891.6,22900.0,0
2020-07-09 14:54:00+05:30,22898.45,22925.7,22888.65,22897.05,0
2020-07-09 14:57:00+05:30,22896.65,22905.9,22851.15,22864.35,0
2020-07-09 15:00:00+05:30,22864.55,22871.45,22819.5,22850.9,0
2020-07-09 15:03:00+05:30,22848.95,22864.95,22843.65,22849.65,0
2020-07-09 15:06:00+05:30,22849.55,22875.7,22841.65,22872.15,0
2020-07-09 15:09:00+05:30,22870.85,22896.35,22868.2,22891.75,0
2020-07-09 15:12:00+05:30,22892.7,22902.45,22882.0,22887.75,0
2020-07-09 15:15:00+05:30,22889.75,22922.55,22884.25,22915.4,0
2020-07-09 15:18:00+05:30,22915.55,22955.55,22914.5,22945.3,0
2020-07-09 15:21:00+05:30,22944.25,22994.5,22944.25,22956.5,0
2020-07-10 09:21:00+05:30,22738.25,22764.7,22698.55,22704.95,0
2020-07-10 09:24:00+05:30,22703.7,22734.2,22696.25,22728.85,0
2020-07-10 09:27:00+05:30,22730.8,22765.3,22713.65,22755.5,0
2020-07-10 09:30:00+05:30,22756.6,22793.05,22747.85,22768.75,0
2020-07-10 09:33:00+05:30,22762.4,22762.4,22730.25,22734.85,0
2020-07-10 09:36:00+05:30,22735.15,22782.3,22722.95,22775.1,0
2020-07-10 09:39:00+05:30,22776.1,22791.6,22765.7,22771.6,0
2020-07-10 09:42:00+05:30,22772.95,22795.4,22763.9,22767.4,0
2020-07-10 09:45:00+05:30,22768.1,22783.85,22756.95,22773.3,0
2020-07-10 09:48:00+05:30,22773.6,22775.35,22738.35,22748.05,0
2020-07-10 09:51:00+05:30,22746.65,22781.05,22743.9,22762.05,0
2020-07-10 09:54:00+05:30,22762.25,22768.15,22749.0,22754.95,0
2020-07-10 09:57:00+05:30,22752.85,22778.5,22752.85,22778.5,0
2020-07-10 10:00:00+05:30,22781.7,22818.45,22777.85,22817.35,0
2020-07-10 10:03:00+05:30,22817.75,22822.1,22804.7,22817.5,0
2020-07-10 10:06:00+05:30,22822.0,22834.25,22783.75,22786.4,0
2020-07-10 10:09:00+05:30,22786.2,22811.75,22783.9,22800.2,0
2020-07-10 10:12:00+05:30,22799.7,22821.95,22796.3,22804.8,0
2020-07-10 10:15:00+05:30,22802.9,22805.55,22779.5,22790.8,0
2020-07-10 10:18:00+05:30,22791.6,22794.2,22767.9,22772.15,0
2020-07-10 10:21:00+05:30,22771.1,22771.1,22739.85,22743.3,0
2020-07-10 10:24:00+05:30,22745.15,22752.45,22730.8,22747.15,0
2020-07-10 10:27:00+05:30,22745.25,22762.65,22734.75,22736.35,0
2020-07-10 10:30:00+05:30,22737.4,22737.4,22676.85,22702.35,0
2020-07-10 10:33:00+05:30,22703.45,22703.45,22655.1,22659.3,0
2020-07-10 10:36:00+05:30,22664.1,22695.9,22660.1,22669.7,0
2020-07-10 10:39:00+05:30,22668.35,22677.85,22641.9,22654.5,0
2020-07-10 10:42:00+05:30,22657.55,22674.4,22628.65,22630.6,0
2020-07-10 10:45:00+05:30,22628.35,22650.0,22617.75,22633.55,0
2020-07-10 10:48:00+05:30,22633.4,22660.7,22624.75,22660.35,0
2020-07-10 10:51:00+05:30,22662.25,22677.3,22653.35,22660.9,0
2020-07-10 10:54:00+05:30,22657.7,22665.45,22648.8,22649.05,0
2020-07-10 10:57:00+05:30,22650.2,22666.35,22650.2,22655.95,0
2020-07-10 11:00:00+05:30,22656.5,22657.05,22620.8,22623.7,0
2020-07-10 11:03:00+05:30,22623.6,22625.75,22601.95,22613.25,0
2020-07-10 11:06:00+05:30,22612.35,22617.95,22599.5,22600.25,0
2020-07-10 11:09:00+05:30,22601.5,22616.9,22592.05,22615.45,0
2020-07-10 11:12:00+05:30,22616.3,22634.25,22596.25,22599.45,0
2020-07-10 11:15:00+05:30,22599.65,22620.95,22579.4,22612.15,0
2020-07-10 11:18:00+05:30,22612.25,22631.95,22606.9,22610.7,0
2020-07-10 11:21:00+05:30,22610.75,22621.65,22604.95,22614.75,0
2020-07-10 11:24:00+05:30,22614.45,22616.05,22583.55,22596.8,0
2020-07-10 11:27:00+05:30,22600.4,22606.25,22576.85,22577.7,0
2020-07-10 11:30:00+05:30,22579.1,22617.95,22577.6,22613.35,0
2020-07-10 11:33:00+05:30,22611.05,22611.15,22587.0,22601.6,0
2020-07-10 11:36:00+05:30,22601.45,22638.75,22601.0,22622.1,0
2020-07-10 11:39:00+05:30,22623.1,22629.95,22616.6,22622.3,0
2020-07-10 11:42:00+05:30,22622.95,22622.95,22593.0,22594.65,0
2020-07-10 11:45:00+05:30,22596.6,22601.95,22580.4,22596.15,0
2020-07-10 11:48:00+05:30,22594.9,22594.9,22577.05,22590.25,0
2020-07-10 11:51:00+05:30,22588.65,22602.05,22586.75,22589.8,0
2020-07-10 11:54:00+05:30,22589.3,22597.4,22580.8,22582.55,0
2020-07-10 11:57:00+05:30,22583.65,22583.65,22541.05,22561.8,0
2020-07-10 12:00:00+05:30,22563.2,22570.75,22550.45,22557.55,0
2020-07-10 12:03:00+05:30,22556.1,22556.15,22500.05,22506.7,0
2020-07-10 12:06:00+05:30,22508.45,22533.6,22508.45,22529.45,0
2020-07-10 12:09:00+05:30,22530.85,22539.85,22521.75,22533.5,0
2020-07-10 12:12:00+05:30,22533.15,22548.25,22525.25,22545.45,0
2020-07-10 12:15:00+05:30,22545.2,22546.8,22428.1,22428.1,0
2020-07-10 12:18:00+05:30,22416.8,22457.05,22410.1,22443.25,0
2020-07-10 12:21:00+05:30,22443.45,22457.6,22420.85,22457.5,0
2020-07-10 12:24:00+05:30,22459.2,22459.2,22416.55,22421.4,0
2020-07-10 12:27:00+05:30,22419.45,22427.2,22392.8,22424.55,0
2020-07-10 12:30:00+05:30,22420.75,22440.35,22400.05,22427.1,0
2020-07-10 12:33:00+05:30,22429.0,22432.75,22402.8,22427.35,0
2020-07-10 12:36:00+05:30,22428.65,22452.7,22419.45,22436.15,0
2020-07-10 12:39:00+05:30,22435.75,22469.5,22426.6,22453.15,0
2020-07-10 12:42:00+05:30,22453.75,22477.8,22450.0,22460.7,0
2020-07-10 12:45:00+05:30,22459.0,22467.6,22443.4,22464.0,0
2020-07-10 12:48:00+05:30,22465.35,22483.95,22453.95,22468.7,0
2020-07-10 12:51:00+05:30,22468.85,22471.5,22451.15,22464.85,0
2020-07-10 12:54:00+05:30,22460.9,22466.7,22440.75,22451.95,0
2020-07-10 12:57:00+05:30,22449.95,22513.8,22446.15,22509.6,0
2020-07-10 13:00:00+05:30,22506.35,22524.65,22486.85,22502.55,0
2020-07-10 13:03:00+05:30,22499.6,22506.85,22476.4,22502.25,0
2020-07-10 13:06:00+05:30,22499.8,22502.9,22477.0,22486.05,0
2020-07-10 13:09:00+05:30,22481.35,22513.75,22479.5,22504.25,0
2020-07-10 13:12:00+05:30,22500.0,22524.35,22449.75,22459.45,0
2020-07-10 13:15:00+05:30,22454.25,22464.7,22427.75,22447.4,0
2020-07-10 13:18:00+05:30,22445.9,22450.0,22419.55,22445.4,0
2020-07-10 13:21:00+05:30,22442.25,22472.4,22432.9,22472.4,0
2020-07-10 13:24:00+05:30,22469.6,22469.6,22447.6,22459.85,0
2020-07-10 13:27:00+05:30,22457.7,22499.8,22450.1,22497.4,0
2020-07-10 13:30:00+05:30,22494.85,22515.75,22491.4,22502.7,0
2020-07-10 13:33:00+05:30,22502.75,22532.35,22494.85,22494.85,0
2020-07-10 13:36:00+05:30,22493.15,22510.2,22492.2,22500.6,0
2020-07-10 13:39:00+05:30,22497.1,22552.65,22497.1,22535.0,0
2020-07-10 13:42:00+05:30,22532.9,22538.0,22497.1,22503.7,0
2020-07-10 13:45:00+05:30,22497.95,22527.05,22472.3,22488.95,0
2020-07-10 13:48:00+05:30,22483.1,22486.8,22454.0,22456.95,0
2020-07-10 13:51:00+05:30,22453.5,22485.3,22453.35,22484.25,0
2020-07-10 13:54:00+05:30,22483.3,22489.3,22457.85,22477.7,0
2020-07-10 13:57:00+05:30,22475.35,22483.4,22442.25,22448.45,0
2020-07-10 14:00:00+05:30,22445.2,22445.2,22414.55,22416.35,0
2020-07-10 14:03:00+05:30,22413.2,22420.2,22374.55,22381.2,0
2020-07-10 14:06:00+05:30,22376.5,22391.15,22349.05,22384.1,0
2020-07-10 14:09:00+05:30,22378.05,22403.95,22359.2,22371.0,0
2020-07-10 14:12:00+05:30,22367.7,22397.3,22364.5,22373.6,0
2020-07-10 14:15:00+05:30,22373.3,22429.5,22366.2,22400.6,0
2020-07-10 14:18:00+05:30,22399.5,22400.5,22374.15,22378.8,0
2020-07-10 14:21:00+05:30,22377.0,22387.0,22346.85,22363.05,0
2020-07-10 14:24:00+05:30,22358.1,22360.45,22323.35,22354.25,0
2020-07-10 14:27:00+05:30,22354.45,22383.45,22350.7,22383.45,0
2020-07-10 14:30:00+05:30,22380.25,22399.05,22371.65,22371.65,0
2020-07-10 14:33:00+05:30,22366.9,22420.7,22366.4,22415.25,0
2020-07-10 14:36:00+05:30,22412.75,22432.85,22399.3,22413.95,0
2020-07-10 14:39:00+05:30,22412.55,22431.35,22376.6,22387.3,0
2020-07-10 14:42:00+05:30,22388.5,22400.2,22373.05,22388.0,0
2020-07-10 14:45:00+05:30,22382.45,22404.9,22378.05,22392.85,0
2020-07-10 14:48:00+05:30,22393.95,22401.25,22379.2,22380.45,0
2020-07-10 14:51:00+05:30,22377.0,22416.95,22369.65,22401.7,0
2020-07-10 14:54:00+05:30,22397.35,22407.45,22392.9,22400.5,0
2020-07-10 14:57:00+05:30,22398.25,22416.65,22398.25,22411.25,0
2020-07-10 15:00:00+05:30,22407.45,22481.9,22407.45,22455.4,0
2020-07-10 15:03:00+05:30,22459.3,22466.6,22432.6,22441.4,0
2020-07-10 15:06:00+05:30,22440.8,22452.35,22431.15,22445.55,0
2020-07-10 15:09:00+05:30,22443.35,22449.9,22350.35,22354.15,0
2020-07-10 15:12:00+05:30,22352.2,22391.45,22352.2,22376.65,0
2020-07-10 15:15:00+05:30,22374.05,22391.15,22346.15,22362.8,0
2020-07-10 15:18:00+05:30,22361.9,22392.85,22360.65,22380.3,0
2020-07-10 15:21:00+05:30,22379.6,22401.05,22355.45,22365.35,0
2020-07-13 09:21:00+05:30,22589.0,22598.05,22561.5,22585.25,0
2020-07-13 09:24:00+05:30,22583.35,22595.65,22553.75,22571.45,0
2020-07-13 09:27:00+05:30,22572.0,22576.9,22543.15,22552.35,0
2020-07-13 09:30:00+05:30,22549.2,22602.55,22549.2,22579.95,0
2020-07-13 09:33:00+05:30,22578.25,22587.7,22550.7,22550.9,0
2020-07-13 09:36:00+05:30,22563.6,22569.25,22504.05,22522.3,0
2020-07-13 09:39:00+05:30,22518.95,22536.35,22514.75,22525.85,0
2020-07-13 09:42:00+05:30,22527.0,22530.15,22487.75,22526.3,0
2020-07-13 09:45:00+05:30,22524.45,22550.4,22520.35,22521.35,0
2020-07-13 09:48:00+05:30,22518.75,22518.75,22471.65,22473.6,0
2020-07-13 09:51:00+05:30,22472.15,22501.0,22449.85,22460.5,0
2020-07-13 09:54:00+05:30,22455.75,22461.35,22416.7,22439.95,0
2020-07-13 09:57:00+05:30,22447.35,22460.45,22426.2,22458.55,0
2020-07-13 10:00:00+05:30,22459.35,22496.25,22444.85,22474.4,0
2020-07-13 10:03:00+05:30,22473.35,22479.9,22451.15,22454.85,0
2020-07-13 10:06:00+05:30,22455.25,22480.15,22448.65,22459.25,0
2020-07-13 10:09:00+05:30,22460.9,22465.05,22416.15,22429.45,0
2020-07-13 10:12:00+05:30,22430.2,22436.25,22411.25,22411.25,0
2020-07-13 10:15:00+05:30,22412.7,22418.0,22382.95,22407.6,0
2020-07-13 10:18:00+05:30,22409.35,22426.1,22403.85,22413.95,0
2020-07-13 10:21:00+05:30,22412.1,22445.65,22407.35,22416.15,0
2020-07-13 10:24:00+05:30,22419.3,22421.35,22401.55,22417.6,0
2020-07-13 10:27:00+05:30,22418.05,22437.2,22417.65,22429.0,0
2020-07-13 10:30:00+05:30,22433.35,22433.35,22394.6,22410.5,0
2020-07-13 10:33:00+05:30,22410.25,22422.65,22399.65,22422.65,0
2020-07-13 10:36:00+05:30,22420.6,22426.55,22411.15,22421.25,0
2020-07-13 10:39:00+05:30,22420.8,22437.75,22411.35,22434.75,0
2020-07-13 10:42:00+05:30,22434.8,22464.15,22433.45,22451.95,0
2020-07-13 10:45:00+05:30,22450.75,22479.3,22449.05,22468.3,0
2020-07-13 10:48:00+05:30,22469.3,22472.7,22432.5,22434.4,0
2020-07-13 10:51:00+05:30,22433.2,22442.1,22413.7,22439.75,0
2020-07-13 10:54:00+05:30,22436.5,22437.65,22422.3,22428.6,0
2020-07-13 10:57:00+05:30,22427.15,22429.25,22402.9,22423.7,0
2020-07-13 11:00:00+05:30,22423.85,22443.55,22418.25,22433.65,0
2020-07-13 11:03:00+05:30,22434.05,22440.7,22423.05,22424.65,0
2020-07-13 11:06:00+05:30,22423.7,22423.7,22282.4,22289.35,0
2020-07-13 11:09:00+05:30,22289.5,22309.7,22190.7,22241.75,0
2020-07-13 11:12:00+05:30,22247.85,22255.85,22227.65,22241.5,0
2020-07-13 11:15:00+05:30,22241.7,22245.4,22182.6,22206.25,0
2020-07-13 11:18:00+05:30,22212.05,22259.8,22206.55,22256.0,0
2020-07-13 11:21:00+05:30,22259.45,22276.5,22235.65,22245.6,0
2020-07-13 11:24:00+05:30,22246.55,22268.2,22241.55,22245.65,0
2020-07-13 11:27:00+05:30,22246.3,22246.3,22213.15,22216.1,0
2020-07-13 11:30:00+05:30,22217.8,22241.1,22194.8,22241.1,0
2020-07-13 11:33:00+05:30,22241.2,22260.0,22227.75,22254.75,0
2020-07-13 11:36:00+05:30,22255.95,22261.5,22242.7,22246.15,0
2020-07-13 11:39:00+05:30,22245.9,22245.9,22217.4,22221.25,0
2020-07-13 11:42:00+05:30,22221.6,22229.8,22192.85,22199.85,0
2020-07-13 11:45:00+05:30,22201.15,22224.3,22196.3,22223.3,0
2020-07-13 11:48:00+05:30,22222.15,22222.15,22135.0,22161.6,0
2020-07-13 11:51:00+05:30,22159.7,22174.4,22149.55,22155.1,0
2020-07-13 11:54:00+05:30,22154.1,22164.95,22132.05,22142.05,0
2020-07-13 11:57:00+05:30,22138.75,22172.65,22131.3,22165.55,0
2020-07-13 12:00:00+05:30,22164.2,22165.85,22112.15,22135.55,0
2020-07-13 12:03:00+05:30,22132.85,22150.05,22119.85,22134.65,0
2020-07-13 12:06:00+05:30,22131.6,22146.8,22119.8,22133.8,0
2020-07-13 12:09:00+05:30,22130.35,22136.45,22094.4,22118.3,0
2020-07-13 12:12:00+05:30,22116.25,22131.15,22079.7,22080.9,0
2020-07-13 12:15:00+05:30,22080.3,22116.0,22076.05,22110.25,0
2020-07-13 12:18:00+05:30,22109.5,22120.6,22087.3,22116.7,0
2020-07-13 12:21:00+05:30,22116.1,22119.05,22084.0,22097.7,0
2020-07-13 12:24:00+05:30,22097.45,22114.75,22082.35,22104.2,0
2020-07-13 12:27:00+05:30,22109.15,22147.75,22093.65,22131.55,0
2020-07-13 12:30:00+05:30,22130.95,22181.9,22129.2,22174.1,0
2020-07-13 12:33:00+05:30,22170.55,22197.3,22144.75,22191.3,0
2020-07-13 12:36:00+05:30,22192.1,22200.15,22170.95,22172.25,0
2020-07-13 12:39:00+05:30,22172.55,22183.2,22147.45,22148.55,0
2020-07-13 12:42:00+05:30,22146.35,22146.35,22117.95,22118.95,0
2020-07-13 12:45:00+05:30,22117.35,22121.0,22095.25,22095.25,0
2020-07-13 12:48:00+05:30,22099.35,22102.9,22076.1,22088.4,0
2020-07-13 12:51:00+05:30,22091.4,22125.45,22091.4,22118.5,0
2020-07-13 12:54:00+05:30,22119.8,22125.5,22040.95,22044.55,0
2020-07-13 12:57:00+05:30,22044.5,22044.5,21999.65,22011.3,0
2020-07-13 13:00:00+05:30,22009.95,22051.2,22001.9,22051.2,0
2020-07-13 13:03:00+05:30,22051.65,22077.0,22026.15,22060.15,0
2020-07-13 13:06:00+05:30,22059.0,22105.1,22058.75,22100.7,0
2020-07-13 13:09:00+05:30,22102.15,22113.2,22088.0,22113.2,0
2020-07-13 13:12:00+05:30,22112.75,22141.0,22106.65,22121.1,0
2020-07-13 13:15:00+05:30,22117.85,22122.6,22072.85,22092.2,0
2020-07-13 13:18:00+05:30,22087.3,22089.85,22057.65,22068.15,0
2020-07-13 13:21:00+05:30,22067.95,22093.8,22066.95,22085.2,0
2020-07-13 13:24:00+05:30,22087.15,22087.25,22064.35,22080.95,0
2020-07-13 13:27:00+05:30,22082.85,22130.55,22082.05,22124.0,0
2020-07-13 13:30:00+05:30,22127.5,22130.0,22047.65,22065.25,0
2020-07-13 13:33:00+05:30,22063.0,22078.5,22048.6,22069.1,0
2020-07-13 13:36:00+05:30,22067.05,22100.85,22066.6,22096.6,0
2020-07-13 13:39:00+05:30,22096.65,22117.35,22084.1,22090.95,0
2020-07-13 13:42:00+05:30,22089.65,22101.35,22067.6,22073.05,0
2020-07-13 13:45:00+05:30,22072.9,22090.45,22058.1,22067.4,0
2020-07-13 13:48:00+05:30,22066.45,22068.0,22035.65,22052.4,0
2020-07-13 13:51:00+05:30,22049.2,22073.35,22048.45,22055.95,0
2020-07-13 13:54:00+05:30,22056.0,22057.25,21982.65,21997.7,0
2020-07-13 13:57:00+05:30,22001.35,22023.75,21993.95,22022.15,0
2020-07-13 14:00:00+05:30,22021.95,22052.25,22018.8,22029.6,0
2020-07-13 14:03:00+05:30,22028.4,22043.9,22019.0,22034.3,0
2020-07-13 14:06:00+05:30,22035.9,22067.9,22034.65,22059.85,0
2020-07-13 14:09:00+05:30,22058.9,22078.65,22052.95,22066.1,0
2020-07-13 14:12:00+05:30,22061.95,22096.05,22055.25,22087.3,0
2020-07-13 14:15:00+05:30,22083.45,22120.5,22050.5,22061.2,0
2020-07-13 14:18:00+05:30,22059.9,22076.85,22046.05,22049.75,0
2020-07-13 14:21:00+05:30,22051.35,22068.5,22037.3,22054.95,0
2020-07-13 14:24:00+05:30,22055.55,22081.35,22036.35,22047.7,0
2020-07-13 14:27:00+05:30,22049.4,22058.85,22028.6,22043.3,0
2020-07-13 14:30:00+05:30,22044.3,22074.7,22042.7,22068.2,0
2020-07-13 14:33:00+05:30,22068.4,22070.6,22034.25,22035.4,0
2020-07-13 14:36:00+05:30,22035.5,22063.4,22030.25,22054.25,0
2020-07-13 14:39:00+05:30,22056.2,22142.85,22044.4,22123.4,0
2020-07-13 14:42:00+05:30,22122.4,22143.45,22093.4,22129.65,0
2020-07-13 14:45:00+05:30,22130.05,22157.6,22127.15,22134.1,0
2020-07-13 14:48:00+05:30,22134.6,22169.6,22111.2,22111.2,0
2020-07-13 14:51:00+05:30,22107.4,22122.6,22098.0,22099.9,0
2020-07-13 14:54:00+05:30,22098.05,22110.55,22081.25,22094.85,0
2020-07-13 14:57:00+05:30,22096.05,22134.1,22091.4,22133.85,0
2020-07-13 15:00:00+05:30,22135.0,22135.0,22107.8,22108.15,0
2020-07-13 15:03:00+05:30,22107.95,22124.1,22098.85,22101.55,0
2020-07-13 15:06:00+05:30,22102.95,22108.65,22091.25,22097.2,0
2020-07-13 15:09:00+05:30,22099.75,22100.55,22038.2,22050.05,0
2020-07-13 15:12:00+05:30,22051.75,22077.15,22043.7,22071.35,0
2020-07-13 15:15:00+05:30,22071.1,22094.6,22059.65,22081.2,0
2020-07-13 15:18:00+05:30,22080.85,22114.55,22078.75,22108.4,0
2020-07-13 15:21:00+05:30,22107.75,22126.25,22083.1,22097.8,0
2020-07-14 09:21:00+05:30,21753.05,21771.15,21729.5,21751.0,0
2020-07-14 09:24:00+05:30,21749.2,21765.2,21713.05,21723.65,0
2020-07-14 09:27:00+05:30,21725.3,21728.8,21681.95,21689.65,0
2020-07-14 09:30:00+05:30,21688.55,21712.65,21657.25,21703.8,0
